Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2021-12-10T09:30:56+00:00,Household,Expense,Nami,-93000.00000000,IDR,"Jumper nami custom",cashLeo,"Sonia P"
2021-12-11T08:28:10+00:00,Household,Expense,"Food & Drink",-195300.00000000,IDR,Ikkudo,citibankCC,Leo
2021-12-11T08:29:15+00:00,Household,Expense,Nami,-325155.00000000,IDR,"Sufor S26",gopay,Leo
2021-12-11T08:29:42+00:00,Household,Expense,"Food & Drink",-32000.00000000,IDR,"Mie asoi",citibankCC,Leo
2021-12-12T11:44:30+00:00,Household,Expense,"Food & Drink",-78000.00000000,IDR,"Mcd (McMuffin)",citibankCC,Leo
2021-12-12T11:45:07+00:00,Household,Expense,"Food & Drink",-300300.00000000,IDR,"Ikan Bakar Cianjur",citibankCC,Leo
2021-12-13T04:31:01+00:00,Household,Expense,"Food & Drink",-61875.00000000,IDR,McD,shopeePay,Leo
2021-12-13T04:35:10+00:00,Household,Expense,Transport,-300000.00000000,IDR,"Topup Flazz",citibankCC,Leo
2021-12-14T04:29:54+00:00,Household,Expense,Coffee,-82500.00000000,IDR,Sbux,citibankCC,Leo
2021-12-14T19:11:52+00:00,Household,Expense,Transport,-173000.00000000,IDR,Bensin,citibankCC,Leo
2021-12-14T19:12:19+00:00,Household,Expense,"Food & Drink",-31000.00000000,IDR,"Aqua botol x12 le eminence",citibankCC,Leo
2021-12-14T19:12:40+00:00,Household,Expense,Groceries,-437000.00000000,IDR,"Jajan Puncak",citibankCC,Leo
2021-12-14T19:13:17+00:00,Household,Expense,"Food & Drink",-68500.00000000,IDR,Kfc,citibankCC,Leo
2021-12-16T01:45:50+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,"Mie Le Eminence",cashLeo,Leo
2021-12-16T10:52:42+00:00,Household,Expense,"Food & Drink",-72500.00000000,IDR,"Mcd ",citibankCC,Leo
2021-12-16T12:23:37+00:00,Household,Expense,"Food & Drink",-266805.00000000,IDR,"Bebek tepi sawah",cashLeo,Leo
2021-12-17T10:49:48+00:00,Household,Expense,"Food & Drink",-154000.00000000,IDR,Padang,cashLeo,Leo
2021-12-17T22:44:58+00:00,Household,Expense,"Food & Drink",-485000.00000000,IDR,Amen,citibankCC,Leo
2021-12-18T04:43:52+00:00,Household,Expense,Entertainment,-120000.00000000,IDR,"Cibodas ",cashLeo,Leo
2021-12-18T08:39:15+00:00,Household,Expense,"Food & Drink",-450000.00000000,IDR,"Bebek tepi sawah",citibankCC,Leo
2021-12-19T09:24:13+00:00,Household,Expense,"Food & Drink",-155000.00000000,IDR,Cimory,citibankCC,Leo
2021-12-21T15:02:52+00:00,Household,Expense,Home,-1000000.00000000,IDR,"Makan & listrik",cashLeo,"Sonia P"
2021-12-24T09:23:12+00:00,Household,Expense,Healthcare,-1625000.00000000,IDR,"Vaksin Nami",citibankCC,Leo
2021-12-24T09:23:44+00:00,Household,Expense,Transport,-375000.00000000,IDR,Bensin,citibankCC,Leo
2021-12-25T01:28:39+00:00,Household,Expense,Entertainment,-200000.00000000,IDR,Bioskop,citibankCC,Leo
2021-12-25T13:53:37+00:00,Household,Expense,"Food & Drink",-175000.00000000,IDR,"Mie everest",citibankCC,Leo
2021-12-25T13:54:00+00:00,Household,Expense,"Food & Drink",-125000.00000000,IDR,"Rempah bistro",citibankCC,Leo
2021-12-25T13:54:30+00:00,Household,Expense,Groceries,-95000.00000000,IDR,"Teh kotak, you c 1000",citibankCC,Leo
2021-12-25T15:31:56+00:00,Household,Expense,Snack,-128000.00000000,IDR,"Popcorn LT jell",citibankCC,Leo
2021-12-25T15:33:48+00:00,Household,Expense,Nami,-1625000.00000000,IDR,"Vaksin Nami",citibankCC,Leo
2021-12-26T03:57:20+00:00,Household,Expense,Healthcare,-3000000.00000000,IDR,Allianz,citibankCC,Leo
2021-12-28T04:26:46+00:00,Household,Expense,Shopping,-129000.00000000,IDR,"5 dus",cashLeo,"Sonia P"
2021-12-28T04:31:27+00:00,Household,Expense,"Food & Drink",-121900.00000000,IDR,"Nasi hainam",cashLeo,"Sonia P"
2021-12-29T05:44:21+00:00,Household,Expense,Nami,-71000.00000000,IDR,Neppi,citibankCC,Leo
2021-12-29T15:51:28+00:00,Household,Expense,Nami,-395996.00000000,IDR,"Piyama nami",cashLeo,"Sonia P"
2021-12-30T01:58:33+00:00,Household,Expense,Nami,-74600.00000000,IDR,"Plastik pampers nami",citibankCC,Leo
2021-12-30T01:58:46+00:00,Household,Expense,Nami,-336700.00000000,IDR,"Goon popok nami",citibankCC,Leo
2021-12-30T01:59:40+00:00,Household,Expense,Snack,-150000.00000000,IDR,"Jajan lippo",citibankCC,Leo
2021-12-30T15:34:17+00:00,Household,Expense,Shopping,-115800.00000000,IDR,"Alat panggang bbq",cashLeo,"Sonia P"
2021-12-31T11:54:48+00:00,Household,Expense,Nami,-51000.00000000,IDR,Tuku,citibankCC,Leo
2021-12-31T14:42:12+00:00,Household,Expense,"Food & Drink",-418000.00000000,IDR,"Hypermart Masak2",citibankCC,Leo
2021-12-31T14:42:27+00:00,Household,Expense,Drink,-71000.00000000,IDR,"You c 1000",citibankCC,Leo
2022-01-01T05:25:13+00:00,Household,Expense,"Bills & Fees",-984993.00000000,IDR,"Maintenance Belmont",cashLeo,Leo
2022-01-01T14:28:53+00:00,Household,Expense,Nami,-218300.00000000,IDR,"Tissue, tissue basah, sleek",cashLeo,"Sonia P"
2022-01-01T14:42:46+00:00,Household,Expense,"Food & Drink",-70000.00000000,IDR,Mamat,citibankCC,Leo
2022-01-01T14:42:58+00:00,Household,Expense,Shopping,-74000.00000000,IDR,"Bumbu tomyum",citibankCC,Leo
2022-01-02T05:22:03+00:00,Household,Expense,"Food & Drink",-72500.00000000,IDR,Mcd,citibankCC,Leo
2022-01-02T07:03:07+00:00,Household,Expense,Coffee,-92000.00000000,IDR,"Sbux ",citibankCC,Leo
2022-01-02T10:18:13+00:00,Household,Expense,Shopping,-330000.00000000,IDR,"4 handuk sonia leo",cashLeo,"Sonia P"
2022-01-02T11:59:02+00:00,Household,Expense,"Food & Drink",-63000.00000000,IDR,"Salt inc",citibankCC,Leo
2022-01-03T11:10:48+00:00,Household,Expense,"Food & Drink",-34000.00000000,IDR,"Saroni leo",cashLeo,"Sonia P"
2022-01-04T04:22:54+00:00,Household,Expense,Home,-224000.00000000,IDR,"10 dus pindahan",cashLeo,"Sonia P"
2022-01-04T11:13:37+00:00,Household,Expense,"Food & Drink",-27000.00000000,IDR,"Nasgor leo",cashLeo,"Sonia P"
2022-01-05T07:10:42+00:00,Household,Expense,Coffee,-94500.00000000,IDR,Sbux,citibankCC,Leo
2022-01-06T23:43:46+00:00,Household,Expense,Coffee,-106500.00000000,IDR,Sbux,citibankCC,Leo
2022-01-08T12:00:19+00:00,Household,Expense,"Food & Drink",-102500.00000000,IDR,McD,shopeePay,Leo
2022-01-08T13:40:49+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Sarapan nasi tim",citibankCC,Leo
2022-01-08T13:40:59+00:00,Household,Expense,Snack,-50000.00000000,IDR,"Jajan Indomaret",citibankCC,Leo
2022-01-08T13:41:13+00:00,Household,Expense,Nami,-610000.00000000,IDR,"Alas stroller",citibankCC,Leo
2022-01-09T01:16:19+00:00,Household,Expense,"Food & Drink",-71400.00000000,IDR,"Mi asoi",citibankCC,Leo
2022-01-09T03:26:54+00:00,Household,Expense,Coffee,-109500.00000000,IDR,Sbux,cashLeo,"Sonia P"
2022-01-09T11:56:04+00:00,Household,Expense,"Food & Drink",-325000.00000000,IDR,"Genki sushi",citibankCC,Leo
2022-01-09T11:56:18+00:00,Household,Expense,Groceries,-143500.00000000,IDR,KKV,citibankCC,Leo
2022-01-09T11:56:32+00:00,Household,Expense,Nami,-380000.00000000,IDR,"HnM kids",citibankCC,Leo
2022-01-09T11:56:52+00:00,Household,Expense,Nami,-658000.00000000,IDR,Babyshop,citibankCC,Leo
2022-01-09T11:57:49+00:00,Household,Expense,Snack,-55400.00000000,IDR,"Holland Bakery",citibankCC,Leo
2022-01-09T12:09:54+00:00,Household,Expense,Home,-37555.00000000,IDR,"Print adendum cimb materai",citibankCC,Leo
2022-01-09T12:22:56+00:00,Household,Expense,Entertainment,-100000.00000000,IDR,Netflix,citibankCC,Leo
2022-01-09T12:23:24+00:00,Household,Expense,Snack,-45000.00000000,IDR,Francis,citibankCC,Leo
2022-01-09T12:33:51+00:00,Household,Expense,Nami,-2334815.00000000,IDR,"Shopping nami",cashLeo,"Sonia P"
2022-01-10T06:13:46+00:00,Household,Expense,Nami,-425800.00000000,IDR,"2 baju renang, 1 ban",cashLeo,"Sonia P"
2022-01-10T06:16:04+00:00,Household,Expense,Nami,-26000.00000000,IDR,"Pempers renang 1pak s",cashLeo,"Sonia P"
2022-01-10T12:10:30+00:00,Household,Expense,Shopping,-33199.00000000,IDR,"Travel organizer leo",cashLeo,"Sonia P"
2022-01-10T12:55:14+00:00,Household,Expense,"Food & Drink",-35000.00000000,IDR,"Sate leo",cashLeo,"Sonia P"
2022-01-11T01:15:39+00:00,Household,Expense,Coffee,-106500.00000000,IDR,,citibankCC,Leo
2022-01-11T11:32:31+00:00,Household,Expense,Nami,-180000.00000000,IDR,"Baju sincia nami",cashLeo,"Sonia P"
2022-01-11T15:37:52+00:00,Household,Expense,Nami,-292000.00000000,IDR,"Custom kaos couple sama nami, sincia",cashLeo,"Sonia P"
2022-01-12T01:14:54+00:00,Household,Expense,Coffee,-42000.00000000,IDR,"Kulo 3",citibankCC,Leo
2022-01-12T03:11:55+00:00,Household,Expense,Nami,-202600.00000000,IDR,"2 sikat botol susu, 1 hair lotion, 1 popok renang",cashLeo,"Sonia P"
2022-01-13T01:13:42+00:00,Household,Expense,Transport,-380000.00000000,IDR,"Bensin - Shell Super",citibankCC,Leo
2022-01-13T01:14:00+00:00,Household,Expense,Groceries,-131400.00000000,IDR,AlfaMart,citibankCC,Leo
2022-01-15T03:33:40+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Nasi Tim",citibankCC,Leo
2022-01-15T03:34:04+00:00,Household,Expense,Drink,-20000.00000000,IDR,Poka,citibankCC,Leo
2022-01-15T03:38:51+00:00,Household,Expense,Coffee,-34000.00000000,IDR,Kulo,citibankCC,Leo
2022-01-15T03:39:24+00:00,Household,Expense,Nami,-1370000.00000000,IDR,"Vaksin Nami",citibankCC,Leo
2022-01-15T04:16:02+00:00,Household,Expense,"Food & Drink",-59000.00000000,IDR,Saroni,citibankCC,Leo
2022-01-15T07:48:19+00:00,Household,Expense,Nami,-20000.00000000,IDR,"Kekurangan ongkir, custom baju sincia nami",cashLeo,"Sonia P"
2022-01-16T02:14:22+00:00,Household,Expense,Groceries,-85700.00000000,IDR,"Shampo, sikat gigi, teh kotak",citibankCC,Leo
2022-01-16T02:14:30+00:00,Household,Expense,Transport,-200000.00000000,IDR,Flazz,,Leo
2022-01-16T04:16:25+00:00,Household,Expense,"Food & Drink",-67000.00000000,IDR,"Mie Asoi",citibankCC,Leo
2022-01-16T04:18:18+00:00,Household,Expense,Coffee,-131500.00000000,IDR,Sbux,citibankCC,Leo
2022-01-16T04:42:43+00:00,Household,Expense,Nami,-93500.00000000,IDR,"Obat Nami",citibankCC,Leo
2022-01-17T12:03:12+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Nasi grg jawa leo",cashLeo,"Sonia P"
2022-01-17T13:31:42+00:00,Household,Expense,Snack,-41000.00000000,IDR,"2 sop buah",cashLeo,"Sonia P"
2022-01-18T00:17:08+00:00,Household,Expense,Nami,-95000.00000000,IDR,"Pita sincia",cashLeo,"Sonia P"
2022-01-21T02:41:40+00:00,Household,Expense,Nami,-348000.00000000,IDR,Popok,citibankCC,Leo
2022-01-21T09:10:11+00:00,Household,Expense,Snack,-20000.00000000,IDR,"Roti abon ",cashLeo,"Sonia P"
2022-01-21T12:11:32+00:00,Household,Expense,"Food & Drink",-144500.00000000,IDR,Mcd,cashLeo,"Sonia P"
2022-01-22T09:22:45+00:00,Household,Expense,"Food & Drink",-198000.00000000,IDR,"Mr Dakgalbi",citibankCC,Leo
2022-01-22T09:22:59+00:00,Household,Expense,Nami,-89000.00000000,IDR,"Dot Nami",citibankCC,Leo
2022-01-22T09:23:13+00:00,Household,Expense,Groceries,-136600.00000000,IDR,"Groceries agnesi",citibankCC,Leo
2022-01-22T09:23:37+00:00,Household,Expense,Coffee,-61000.00000000,IDR,"Tuku GS",citibankCC,Leo
2022-01-24T00:04:39+00:00,Household,Expense,"Food & Drink",-75000.00000000,IDR,"Burger king",citibankCC,Leo
2022-01-24T00:04:55+00:00,Household,Expense,"Food & Drink",-74000.00000000,IDR,Racha,citibankCC,Leo
2022-01-24T00:05:13+00:00,Household,Expense,Snack,-45000.00000000,IDR,"Es teler",citibankCC,Leo
2022-01-28T01:24:22+00:00,Household,Expense,Transport,-200000.00000000,IDR,"Flazz bca buat anyer",citibankCC,Leo
2022-01-29T02:25:04+00:00,Household,Expense,Healthcare,-3000000.00000000,IDR,Allianz,citibankCC,Leo
2022-01-29T04:58:24+00:00,Household,Expense,Nami,-275140.00000000,IDR,"Laundry mat nami",cashLeo,"Sonia P"
2022-01-29T13:11:47+00:00,Household,Expense,Transport,-538300.00000000,IDR,"Bensin plus snack",citibankCC,Leo
2022-01-29T13:12:09+00:00,Household,Expense,Coffee,-56000.00000000,IDR,Tuku,citibankCC,Leo
2022-01-29T13:12:33+00:00,Household,Expense,"Food & Drink",-157000.00000000,IDR,Afung,citibankCC,Leo
2022-01-29T13:15:19+00:00,Household,Expense,Maternity,-400000.00000000,IDR,"Kasur lipat, handuk",citibankCC,Leo
2022-01-30T06:32:42+00:00,Household,Expense,Healthcare,-1200000.00000000,IDR,"Obat leo",citibankCC,Leo
2022-01-30T08:14:21+00:00,Household,Expense,Healthcare,-266200.00000000,IDR,"Obat sonia",cashLeo,"Sonia P"
2022-01-30T08:15:05+00:00,Household,Expense,Healthcare,-241700.00000000,IDR,"Obat nami",cashLeo,"Sonia P"
2022-01-30T13:11:02+00:00,Household,Expense,Healthcare,-1500000.00000000,IDR,"Pcr antigen",citibankCC,Leo
2022-01-30T13:12:49+00:00,Household,Expense,"Food & Drink",-82000.00000000,IDR,Mcd,citibankCC,Leo
2022-01-30T13:13:24+00:00,Household,Expense,Snack,-550000.00000000,IDR,"Keperluan isoman",citibankCC,Leo
2022-01-30T13:14:16+00:00,Household,Expense,Healthcare,-60100.00000000,IDR,"Masker medis",citibankCC,Leo
2022-01-30T13:14:32+00:00,Household,Expense,Healthcare,-295000.00000000,IDR,"Masker kain",citibankCC,Leo
2022-01-30T13:14:51+00:00,Household,Expense,Maternity,-111000.00000000,IDR,Oximeter,citibankCC,Leo
2022-02-01T01:58:31+00:00,Household,Expense,Groceries,-222300.00000000,IDR,"Shampo, aqua, tissue ",citibankCC,Leo
2022-02-01T03:57:14+00:00,Household,Expense,"Food & Drink",-41000.00000000,IDR,"BF - Daily box",citibankCC,Leo
2022-02-01T10:37:57+00:00,Household,Expense,"Food & Drink",-65600.00000000,IDR,"Dinner - eka jaya",citibankCC,Leo
2022-02-01T10:38:23+00:00,Household,Expense,"Food & Drink",-78000.00000000,IDR,"Lunch - Sempatin",citibankCC,Leo
2022-02-01T11:06:32+00:00,Household,Expense,Home,-153496.00000000,IDR,"Kantong sampah & zip",cashLeo,"Sonia P"
2022-02-02T01:50:50+00:00,Household,Expense,"Food & Drink",-37000.00000000,IDR,"Breakfast -Daily box",citibankCC,Leo
2022-02-02T01:51:05+00:00,Household,Expense,Groceries,-50000.00000000,IDR,"Aqua tissue",citibankCC,Leo
2022-02-02T02:03:11+00:00,Household,Expense,"Bills & Fees",-300000.00000000,IDR,"Parkir belmont karantina",cashLeo,Leo
2022-02-02T02:03:53+00:00,Household,Expense,"Bills & Fees",-989000.00000000,IDR,"Maintenance belmont",citibankCC,Leo
2022-02-02T05:14:46+00:00,Household,Expense,Nami,-104000.00000000,IDR,"Krim alergi nami",cashLeo,"Sonia P"
2022-02-02T10:13:08+00:00,Household,Expense,"Food & Drink",-76000.00000000,IDR,"Dinner - Patin",citibankCC,Leo
2022-02-02T10:13:26+00:00,Household,Expense,"Food & Drink",-74500.00000000,IDR,"Lunch waroenk kito",citibankCC,Leo
2022-02-03T04:43:57+00:00,Household,Expense,"Food & Drink",-160000.00000000,IDR,"Kulina 2 hari",citibankCC,Leo
2022-02-03T04:44:10+00:00,Household,Expense,Drink,-46000.00000000,IDR,"Galon 2",citibankCC,Leo
2022-02-03T04:44:18+00:00,Household,Expense,Laundry,-60000.00000000,IDR,,cashLeo,Leo
2022-02-03T04:44:43+00:00,Household,Expense,"Food & Drink",-69000.00000000,IDR,"Bf mie asoi",citibankCC,Leo
2022-02-04T04:57:26+00:00,Household,Expense,"Food & Drink",-67000.00000000,IDR,"Mie asoi",citibankCC,Leo
2022-02-04T04:58:13+00:00,Household,Expense,"Food & Drink",-122000.00000000,IDR,Hokben,citibankCC,Leo
2022-02-04T13:04:56+00:00,Household,Expense,"Food & Drink",-64000.00000000,IDR,"Dinner Hainam",citibankCC,Leo
2022-02-05T05:15:52+00:00,Household,Expense,Healthcare,-170900.00000000,IDR,"Obat sonia",cashLeo,"Sonia P"
2022-02-05T10:18:50+00:00,Household,Expense,"Food & Drink",-84000.00000000,IDR,"Bf - mcd",citibankCC,Leo
2022-02-05T10:19:12+00:00,Household,Expense,"Food & Drink",-48000.00000000,IDR,"Lunch - Sempatin",citibankCC,Leo
2022-02-05T10:19:48+00:00,Household,Expense,"Food & Drink",-110000.00000000,IDR,"Dinner - bogana",citibankCC,Leo
2022-02-06T04:45:17+00:00,Household,Expense,"Food & Drink",-65000.00000000,IDR,"Salt inc",cashLeo,"Sonia P"
2022-02-06T08:41:29+00:00,Household,Expense,"Food & Drink",-63000.00000000,IDR,"Dinner Lockal",citibankCC,Leo
2022-02-06T08:41:49+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,"Bf bubur",cashLeo,Leo
2022-02-07T02:55:00+00:00,Household,Expense,Nami,-165600.00000000,IDR,"Gunting kuku, cutton bud, baby cologne",cashLeo,"Sonia P"
2022-02-07T03:04:19+00:00,Household,Expense,Nami,-260000.00000000,IDR,"Sanitizer nami 2",cashLeo,"Sonia P"
2022-02-07T03:06:00+00:00,Household,Expense,Shopping,-30600.00000000,IDR,"Handuk sonia",cashLeo,"Sonia P"
2022-02-07T03:13:15+00:00,Household,Expense,Nami,-1000380.00000000,IDR,"Bib, kaos kaki, baju, pita nami",cashLeo,"Sonia P"
2022-02-07T08:40:53+00:00,Household,Expense,"Food & Drink",-63700.00000000,IDR,"Dinner sate",cashLeo,Leo
2022-02-07T11:27:47+00:00,Household,Expense,"Food & Drink",-77000.00000000,IDR,"Lunch - Mie GM",cashLeo,Leo
2022-02-07T11:28:07+00:00,Household,Expense,"Food & Drink",-32600.00000000,IDR,"BF - dailybox",cashLeo,Leo
2022-02-08T02:10:26+00:00,Household,Expense,"Food & Drink",-82000.00000000,IDR,"Bf mcd",cashLeo,Leo
2022-02-08T02:10:38+00:00,Household,Expense,Coffee,-45000.00000000,IDR,Kulo,cashLeo,Leo
2022-02-08T08:39:43+00:00,Household,Expense,"Food & Drink",-66200.00000000,IDR,"Dinner bakso jawir",citibankCC,Leo
2022-02-08T08:40:07+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,"Lunch - Sempatin",citibankCC,Leo
2022-02-09T08:42:13+00:00,Household,Expense,Healthcare,-550000.00000000,IDR,"PCR ",citibankCC,Leo
2022-02-09T08:42:39+00:00,Household,Expense,"Food & Drink",-99000.00000000,IDR,Hokben,citibankCC,Leo
2022-02-09T08:42:54+00:00,Household,Expense,"Food & Drink",-37000.00000000,IDR,"Bf mie",citibankCC,Leo
2022-02-09T10:59:27+00:00,Household,Expense,"Food & Drink",-131000.00000000,IDR,"Dinner greenvile",citibankCC,Leo
2022-02-10T01:19:30+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Bf nasi tim",citibankCC,Leo
2022-02-10T01:19:49+00:00,Household,Expense,"Food & Drink",-100748.00000000,IDR,"Lunch hokben",citibankCC,Leo
2022-02-10T01:20:17+00:00,Household,Expense,"Food & Drink",-53000.00000000,IDR,"Dinner Mcd",citibankCC,Leo
2022-02-10T20:13:48+00:00,Household,Expense,"Food & Drink",-77000.00000000,IDR,"Dinner Everplate ",citibankCC,Leo
2022-02-10T20:14:12+00:00,Household,Expense,"Food & Drink",-190500.00000000,IDR,"Lunch Everplate",citibankCC,Leo
2022-02-10T20:14:49+00:00,Household,Expense,Transport,-355000.00000000,IDR,"Bensin - Shell Super",citibankCC,Leo
2022-02-11T01:20:38+00:00,Household,Expense,"Food & Drink",-82000.00000000,IDR,"Bf mie asoi ",citibankCC,Leo
2022-02-11T01:20:52+00:00,Household,Expense,"Food & Drink",-86000.00000000,IDR,Sbux,citibankCC,Leo
2022-02-11T07:48:31+00:00,Household,Expense,Nami,-1800000.00000000,IDR,"Angpao Nami",citibankCC,Leo
2022-02-11T20:15:15+00:00,Household,Expense,Nami,-125000.00000000,IDR,"Sewa Pool Nami",citibankCC,Leo
2022-02-12T09:31:38+00:00,Household,Expense,"Food & Drink",-82000.00000000,IDR,"Bf mcd",citibankCC,Leo
2022-02-12T09:31:57+00:00,Household,Expense,Coffee,-53000.00000000,IDR,Tuku,citibankCC,Leo
2022-02-12T09:32:19+00:00,Household,Expense,"Food & Drink",-62000.00000000,IDR,"Lunch everplate",citibankCC,Leo
2022-02-12T09:32:39+00:00,Household,Expense,"Food & Drink",-315000.00000000,IDR,"Dinner Wingheng",citibankCC,Leo
2022-02-12T09:33:22+00:00,Household,Expense,Groceries,-112600.00000000,IDR,Indomaret,citibankCC,Leo
2022-02-12T09:33:32+00:00,Household,Expense,Drink,-23000.00000000,IDR,Galon,citibankCC,Leo
2022-02-13T06:10:45+00:00,Household,Expense,"Food & Drink",-43000.00000000,IDR,"Sate Ayam",citibankCC,Leo
2022-02-13T06:11:11+00:00,Household,Expense,"Food & Drink",-75600.00000000,IDR,"Raa cha",citibankCC,Leo
2022-02-13T06:11:27+00:00,Household,Expense,"Food & Drink",-51000.00000000,IDR,"Bubur ",citibankCC,Leo
2022-02-13T07:49:47+00:00,Household,Expense,Nami,-147800.00000000,IDR,"2 pempers nami",cashLeo,"Sonia P"
2022-02-14T06:07:28+00:00,Household,Expense,"Food & Drink",-124000.00000000,IDR,"Mie Kadut",citibankCC,Leo
2022-02-14T06:09:28+00:00,Household,Expense,"Food & Drink",-32900.00000000,IDR,"Pukis ",citibankCC,Leo
2022-02-14T06:09:46+00:00,Household,Expense,Coffee,-49500.00000000,IDR,Fore,citibankCC,Leo
2022-02-15T03:41:12+00:00,Household,Expense,Nami,-152000.00000000,IDR,"4kantong asi",cashLeo,"Sonia P"
2022-02-15T09:40:00+00:00,Household,Expense,Drink,-122000.00000000,IDR,"Immune booster ",citibankCC,Leo
2022-02-16T09:38:05+00:00,Household,Expense,Drink,-30000.00000000,IDR,Dumdum,citibankCC,Leo
2022-02-16T09:38:31+00:00,Household,Expense,Coffee,-93500.00000000,IDR,Sbux,citibankCC,Leo
2022-02-16T12:06:26+00:00,Household,Expense,Snack,-76000.00000000,IDR,Martabak,cashLeo,"Sonia P"
2022-02-17T09:37:08+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,Mcd,citibankCC,Leo
2022-02-17T09:37:44+00:00,Household,Expense,Coffee,-39000.00000000,IDR,Kulo,citibankCC,Leo
2022-02-18T03:34:15+00:00,Household,Expense,Snack,-48400.00000000,IDR,Pukis,cashLeo,"Sonia P"
2022-02-18T06:17:55+00:00,Household,Expense,Nami,-307000.00000000,IDR,"Soft book & sensory block",cashLeo,"Sonia P"
2022-02-19T02:41:37+00:00,Household,Expense,Healthcare,-1695000.00000000,IDR,"Vaksin Nami",citibankCC,Leo
2022-02-19T09:12:58+00:00,Household,Expense,Coffee,-32000.00000000,IDR,Sbux,citibankCC,Leo
2022-02-19T09:13:18+00:00,Household,Expense,"Food & Drink",-30000.00000000,IDR,"Sarapan nasi tim",citibankCC,Leo
2022-02-19T09:35:08+00:00,Household,Expense,"Food & Drink",-161700.00000000,IDR,Atek,citibankCC,Leo
2022-02-19T09:35:23+00:00,Household,Expense,"Food & Drink",-68000.00000000,IDR,McD,citibankCC,Leo
2022-02-20T03:15:08+00:00,Household,Expense,Coffee,-34000.00000000,IDR,"2 kulo",cashLeo,"Sonia P"
2022-02-20T12:16:14+00:00,Household,Expense,"Food & Drink",-109000.00000000,IDR,Afuk,citibankCC,Leo
2022-02-20T12:17:54+00:00,Household,Expense,"Food & Drink",-75400.00000000,IDR,"Raa cha",citibankCC,Leo
2022-02-20T12:18:55+00:00,Household,Expense,"Food & Drink",-70000.00000000,IDR,Mcd,citibankCC,Leo
2022-02-20T12:31:27+00:00,Household,Expense,Nami,-119300.00000000,IDR,"Ryvel drop - obat batuk pilek",cashLeo,"Sonia P"
2022-02-22T05:41:58+00:00,Household,Expense,Home,-21450.00000000,IDR,"Lap dll utk agnesi",cashLeo,"Sonia P"
2022-02-22T12:15:10+00:00,Household,Expense,"Food & Drink",-69500.00000000,IDR,McD,cashLeo,Leo
2022-02-22T12:15:24+00:00,Household,Expense,"Food & Drink",-89000.00000000,IDR,Hokben,citibankCC,Leo
